// Format: {Input_Hex_64}{Expected_Hex_64} // Comment
3FF00000000000003FF0000000000000  // In=1               Out=1               
40000000000000003FE0000000000000  // In=2               Out=0.5             
3FE00000000000004000000000000000  // In=0.5             Out=2               
3FF80000000000003FE5555555555555  // In=1.5             Out=0.666667        
3FFFFFFFFFFFFFFF3FE0000000000001  // In=2               Out=0.5             
3FF00000000000013FEFFFFFFFFFFFFE  // In=1               Out=1               
3FF6A09E667F3BCD3FE6A09E667F3BCC  // In=1.41421         Out=0.707107        
400921FB54442D183FD45F306DC9C883  // In=3.14159         Out=0.31831         
7FDDEB65A5E911870000000000000000  // In=8.40408e+307    Out=0               [Output FTZ Applied]
7FE4A44FB75A42C80000000000000000  // In=1.15962e+308    Out=0               [Output FTZ Applied]
FFE67BDACA559FDC8000000000000000  // In=-1.26309e+308   Out=-0              [Output FTZ Applied]
FFD764EBA6555BB48000000000000000  // In=-6.57119e+307   Out=-0              [Output FTZ Applied]
7FEF7D79280000F60000000000000000  // In=1.76905e+308    Out=0               [Output FTZ Applied]
7FEF414BF901AF310000000000000000  // In=1.75584e+308    Out=0               [Output FTZ Applied]
FFDC310463E51BDE8000000000000000  // In=-7.91869e+307   Out=-0              [Output FTZ Applied]
FFD8EFF372335D4E8000000000000000  // In=-7.00463e+307   Out=-0              [Output FTZ Applied]
FFD61479515F9F368000000000000000  // In=-6.20203e+307   Out=-0              [Output FTZ Applied]
7FD001E14FBCAE2C0000000000000000  // In=4.4963e+307     Out=0               [Output FTZ Applied]
FFE9A38F4501ACC88000000000000000  // In=-1.44034e+308   Out=-0              [Output FTZ Applied]
FFE5E505B50B73D58000000000000000  // In=-1.22999e+308   Out=-0              [Output FTZ Applied]
FFD71AE6F4F9BB848000000000000000  // In=-6.48998e+307   Out=-0              [Output FTZ Applied]
FFD6E0351B036FA48000000000000000  // In=-6.42558e+307   Out=-0              [Output FTZ Applied]
FFE503BA5B666D338000000000000000  // In=-1.18055e+308   Out=-0              [Output FTZ Applied]
FFEDBF950D4E6F908000000000000000  // In=-1.6712e+308    Out=-0              [Output FTZ Applied]
7FDCBDAD64E9AE2C0000000000000000  // In=8.07303e+307    Out=0               [Output FTZ Applied]
FFEFB9DFBA1E2E048000000000000000  // In=-1.7823e+308    Out=-0              [Output FTZ Applied]
7FE1488AF40A7C1F0000000000000000  // In=9.70944e+307    Out=0               [Output FTZ Applied]
FFEC6E19EFA0DAA98000000000000000  // In=-1.59714e+308   Out=-0              [Output FTZ Applied]
FFE5C562C7C3C8878000000000000000  // In=-1.22305e+308   Out=-0              [Output FTZ Applied]
7FE11389A883D4980000000000000000  // In=9.59312e+307    Out=0               [Output FTZ Applied]
7FD1CE24D4E78D9E0000000000000000  // In=5.00131e+307    Out=0               [Output FTZ Applied]
7FECC939478D7A940000000000000000  // In=1.61714e+308    Out=0               [Output FTZ Applied]
FFE3F40E55DE91E58000000000000000  // In=-1.12094e+308   Out=-0              [Output FTZ Applied]
FFDD6A60009F86458000000000000000  // In=-8.26251e+307   Out=-0              [Output FTZ Applied]
7FD2AC41BC6373F70000000000000000  // In=5.24502e+307    Out=0               [Output FTZ Applied]
7FE318FCFAB6C3DF0000000000000000  // In=1.07286e+308    Out=0               [Output FTZ Applied]
7FD855E6A15778BF0000000000000000  // In=6.8356e+307     Out=0               [Output FTZ Applied]
FFE8E4C54CCD41A88000000000000000  // In=-1.39847e+308   Out=-0              [Output FTZ Applied]
FFE684A4739F97338000000000000000  // In=-1.26502e+308   Out=-0              [Output FTZ Applied]
FFDB357DB86BFB738000000000000000  // In=-7.64271e+307   Out=-0              [Output FTZ Applied]
FFE8F46563D7072C8000000000000000  // In=-1.4019e+308    Out=-0              [Output FTZ Applied]
7FE4E9C7A2585FB20000000000000000  // In=1.17486e+308    Out=0               [Output FTZ Applied]
7FD40C5C8B67060F0000000000000000  // In=5.63135e+307    Out=0               [Output FTZ Applied]
FFEC70AD990D8BF58000000000000000  // In=-1.59771e+308   Out=-0              [Output FTZ Applied]
FFD5890FF75CED868000000000000000  // In=-6.04907e+307   Out=-0              [Output FTZ Applied]
7FE30C304F32F8F60000000000000000  // In=1.07006e+308    Out=0               [Output FTZ Applied]
FFEBE6EB54E8A4458000000000000000  // In=-1.56748e+308   Out=-0              [Output FTZ Applied]
FFEE5C4B35FA1FE68000000000000000  // In=-1.70559e+308   Out=-0              [Output FTZ Applied]
FFD8D6DBA3C89B6F8000000000000000  // In=-6.9771e+307    Out=-0              [Output FTZ Applied]
7FE931F5B1DDF8CE0000000000000000  // In=1.41541e+308    Out=0               [Output FTZ Applied]
7FDF7DF74445AEA70000000000000000  // In=8.84579e+307    Out=0               [Output FTZ Applied]
7FEE2329FF60811E0000000000000000  // In=1.69305e+308    Out=0               [Output FTZ Applied]
FFD57E279DC5B5AC8000000000000000  // In=-6.0371e+307    Out=-0              [Output FTZ Applied]
FFDFB8889283F9F98000000000000000  // In=-8.91005e+307   Out=-0              [Output FTZ Applied]
FFD44F442A6D29248000000000000000  // In=-5.70476e+307   Out=-0              [Output FTZ Applied]
7FD499613A16EB230000000000000000  // In=5.78608e+307    Out=0               [Output FTZ Applied]
FFEA1D2CE816B6C68000000000000000  // In=-1.46703e+308   Out=-0              [Output FTZ Applied]
FFD7153328D0D6258000000000000000  // In=-6.48372e+307   Out=-0              [Output FTZ Applied]
7FDA2FBC401124100000000000000000  // In=7.3555e+307     Out=0               [Output FTZ Applied]
FFECE8B86001FAA78000000000000000  // In=-1.62405e+308   Out=-0              [Output FTZ Applied]
FFE4CA4ACEAB0DB08000000000000000  // In=-1.16795e+308   Out=-0              [Output FTZ Applied]
FFE64C668481AB888000000000000000  // In=-1.25268e+308   Out=-0              [Output FTZ Applied]
FFDBC7E562F9DBEE8000000000000000  // In=-7.80335e+307   Out=-0              [Output FTZ Applied]
FFEC0D83F7115C368000000000000000  // In=-1.57595e+308   Out=-0              [Output FTZ Applied]
FFD0B3328F5133478000000000000000  // In=-4.69085e+307   Out=-0              [Output FTZ Applied]
FFE3EE729BC818EB8000000000000000  // In=-1.11971e+308   Out=-0              [Output FTZ Applied]
FFE408C93B63E38E8000000000000000  // In=-1.12549e+308   Out=-0              [Output FTZ Applied]
3CCBED93546F0F8343125534C8A18CE1  // In=7.75159e-16     Out=1.29006e+15     
FAA0D6305E84CF44853E68E8E6948607  // In=-4.88993e+282   Out=-2.04502e-283   
16C92774A14664DC69145AC18AF03C4F  // In=6.57237e-199    Out=1.52152e+198    
DA70AA2A647710A5A56EB93E6200911E  // In=-4.51228e+127   Out=-2.21618e-128   
54756FC16AAC310D2B67E26B0B680F52  // In=7.32611e+98     Out=1.36498e-99     
353780CCADA2782C4AA5C8CA6F538A4F  // In=2.45384e-52     Out=4.07524e+51     
2072582AA8A5993E5F6BE911850599F9  // In=2.1891e-152     Out=4.56809e+151    
5335DA0935F3AC152CA76E40429D1A70  // In=7.12203e+92     Out=1.40409e-93     
0FAE07062780342E70310D130D27CA25  // In=3.77756e-233    Out=2.64721e+232    
DB3CD4F80C3D7149A4A1C212FABC772B  // In=-3.19765e+131   Out=-3.12729e-132   
6F4AC667A92FD67510931F4F2C97C17A  // In=1.26858e+228    Out=7.88285e-229    
ED9BFA5B3480A72892424CD4DABCE53A  // In=-9.87627e+219   Out=-1.01253e-220   
169E9C3546D7D5926940B9F91A37736B  // In=9.99744e-200    Out=1.00026e+199    
9FA8BADEAE66C559E034B4213B24FAEF  // In=-3.60243e-156   Out=-2.7759e+155    
DCA3E15A70282600A339C11064317AF9  // In=-1.84957e+138   Out=-5.40666e-139   
29B253FF407BB1A1562BEF6AFD0EAAD9  // In=7.80404e-108    Out=1.28139e+107    
2604732BBBCCDE0E59D9096CA96F8AA7  // In=1.51051e-125    Out=6.62029e+124    
82F21C63FD4D5FA7FCEC453038D859ED  // In=-1.77233e-294   Out=-5.64229e+293   
03F6B992A0BFA0217BE687C5931AADF4  // In=1.45742e-289    Out=6.86142e+288    
C27196D9BA9B4403BD6D1BD1F3AB84FD  // In=-1.20872e+12    Out=-8.27318e-13    
8421A454A29F5CDAFBBD05940D5E446B  // In=-9.05149e-289   Out=-1.10479e+288   
8E0F55D3C21F1704F1D056E433634023  // In=-5.87417e-241   Out=-1.70237e+240   
D6916E03852D9AC8A94D60051537CB42  // In=-1.02336e+109   Out=-9.77171e-110   
D9ADBB0B50087496A63138A677E57800  // In=-9.82681e+123   Out=-1.01762e-124   
DDA6A11F242D87DFA236A01DABAD5B74  // In=-1.37975e+143   Out=-7.24769e-144   
1EC01D6B310C0341611FC595072971F0  // In=1.43278e-160    Out=6.97942e+159    
50EF443C89AC48672EF0601583CA686D  // In=7.41462e+81     Out=1.34869e-82     
9C089725B50A0CE7E3D4D234BDB5BE32  // In=-1.24279e-173   Out=-8.0464e+172    
F0F42DE3152C4D798EE95F62E5963116  // In=-1.28322e+236   Out=-7.79289e-237   
A7469D13F3176A82D896A42967D58A09  // In=-1.75146e-119   Out=-5.70951e+118   
CE19C9AA98D3D43FB1C3DAB8B70391F7  // In=-1.73809e+68    Out=-5.75344e-69    
65C1A0C0F0AA2D281A1D0B779BB389AB  // In=1.46295e+182    Out=6.83551e-183    
A1078024308E1624DED5C9669E74B7DB  // In=-1.43585e-149   Out=-6.9645e+148    
CC15A61064A10EDAB3C7A6803EA3EEF9  // In=-3.39728e+58    Out=-2.94354e-59    
B6B27EBC73B43C5EC92BAEDD3B82D5E6  // In=-3.23964e-45    Out=-3.08676e+44    
4A2474CE93C98FB735B9076C0805F265  // In=1.49484e+49     Out=6.68966e-50     
C0865517DC70E518BF56ED245BB2FDE4  // In=-714.637        Out=-0.00139931     
472AA88B5C0CE7CC38B334BA80B4B77C  // In=6.92091e+34     Out=1.4449e-35      
4CC1D790E5B8755A331CB23D35F31648  // In=5.73422e+61     Out=1.74392e-62     
9A68CAF40CA9E326E574A6B2F422F4F5  // In=-1.86714e-181   Out=-5.35577e+180   
5BB0A79CB8B379FE242EBDF43BE07163  // In=4.72864e+133    Out=2.11478e-134    
7B38FCB840CEAAEB04A47D918DAAA116  // In=3.71564e+285    Out=2.69133e-286    
EFC03FF92C9667DB901F82055BA601DF  // In=-1.97096e+230   Out=-5.07368e-231   
25B20C195F4481BF5A2C5EB550FC9459  // In=4.16575e-127    Out=2.40053e+126    
D202243AD99BBD82ADDC38F8E4FF36F5  // In=-1.12778e+87    Out=-8.86702e-88    
F414C91592FB43458BC8A1F057E327E9  // In=-1.48818e+251   Out=-6.7196e-252    
4D3FAF914E8A9B3F32A0289D6ECE1E5D  // In=1.30348e+64     Out=7.67178e-65     
A1B590B86872C6B2DE27BDE8865B742A  // In=-2.69847e-146   Out=-3.7058e+145    
1894E1B23C6CE04A674884E7E6316E0A  // In=2.92919e-190    Out=3.41392e+189    
081942100734DEF477C445507E697073  // In=1.19526e-269    Out=8.36635e+268    
8B9B6BA6657CF0A9F442AC126B572418  // In=-9.35016e-253   Out=-1.0695e+252    
4822882FB52BF3E937BBA0BF595587C9  // In=3.15305e+39     Out=3.17153e-40     
CD8206F5D8967950B25C66CB99E528C9  // In=-2.37311e+65    Out=-4.21389e-66    
BF02C7D8A9DDEE1FC0DB4319270740A3  // In=-3.58212e-05    Out=-27916.4        
E752ADF301AF8243988B68E4EB697BE8  // In=-5.20166e+189   Out=-1.92246e-190   
B855A2431FAE1A44C787AAA83C49D7C2  // In=-2.54305e-37    Out=-3.93229e+36    
263F82095B9132C259A03FF71C8321FA  // In=1.86184e-124    Out=5.37103e+123    
269EC2FFD63CE0085940A4E16EEB8B93  // In=1.16336e-122    Out=8.59583e+121    
A4EA859BA1167817DAF34E07265871F8  // In=-7.47303e-131   Out=-1.33815e+130   
171A9229A97920DA68C344E808A09B95  // In=2.22162e-197    Out=4.50122e+196    
A60F9D8014B64A89D9D031D966B4BB33  // In=-2.33522e-125   Out=-4.28225e+124   
9A43C1F7E46D6BDDE599E9F96CEF4124  // In=-3.71988e-182   Out=-2.68826e+181   
E77C08929EC7302B9862438D0FE5F477  // In=-3.12259e+190   Out=-3.20247e-191   
FD287FBE79C8863482B4E6188BCDDDC3  // In=-7.82337e+294   Out=-1.27822e-295   
BBA042C1D596A85DC43F7CA0767437E3  // In=-1.72168e-21    Out=-5.80829e+20    
0318576B41A508F97CC508B7BAE9BA05  // In=9.52821e-294    Out=1.04952e+293    
A04535FD7C4E379FDF982376EF052544  // In=-3.16396e-153   Out=-3.16059e+152   
8E7B976E53087C34F1628E719EE068FE  // In=-6.62063e-239   Out=-1.51043e+238   
3B9E3986D23B2EDB4440F0956DF7B48F  // In=1.60008e-21     Out=6.24968e+20     
E0890700FD5CA0359F5475261188A12A  // In=-1.0738e+157    Out=-9.31273e-158   
E6EDFF9CE90CB61B98F1114970C52CDD  // In=-6.52629e+187   Out=-1.53226e-188   
4F503A3C869CA729308F8D28F0CA7A3C  // In=1.14686e+74     Out=8.71946e-75     
F1951E5B8225DC298E483E7A0E2C6050  // In=-1.37519e+239   Out=-7.27174e-240   
20E668226B2AB39A5EF6D9A8C5642C4C  // In=3.42256e-150    Out=2.92179e+149    
EFFD92ED32F8C8478FE15002E40747B7  // In=-2.86963e+231   Out=-3.48477e-232   
762DFA36DF60A61909B1145C4C813142  // In=1.84366e+261    Out=5.424e-262      
7A9C419A9552E1A805421EB026CD4B05  // In=4.10328e+282    Out=2.43708e-283    
94EFBB44B3FF31F0EAF022A81607C863  // In=-7.72154e-208   Out=-1.29508e+207   
42703893AFE46AE13D6F90634AEBAC6C  // In=1.1147e+12      Out=8.97103e-13     
16D4369A7606C62169095471F95CB745  // In=1.05628e-198    Out=9.46717e+197    
3F77128285AF9114406630EC79C53138  // In=0.00563289      Out=177.529         
C67DAE2F5F1E4EB6B961401C882F5BD6  // In=-3.76244e+31    Out=-2.65785e-32    
6E817333E20AA3C2115D5748F005981E  // In=2.01847e+224    Out=4.95425e-225    
070B6807D087910678D2AE89B4C7F015  // In=9.89476e-275    Out=1.01064e+274    
2E073D179E3947A051D60842C5587A24  // In=5.84093e-87     Out=1.71206e+86     
321D380A34A422784DC185DCDB697EE6  // In=2.70947e-67     Out=3.69075e+66     
B69A80FC5256A8F0C94351650B3E0E42  // In=-1.16062e-45    Out=-8.61609e+44    
517EA665CFFF5EB62E60B4698F5C9282  // In=3.72142e+84     Out=2.68714e-85     
9267489EB16768DFED75FD5A4DE20AE0  // In=-5.15305e-220   Out=-1.9406e+219    
A102F6531A6360B9DEDB0046ADA682EC  // In=-1.15857e-149   Out=-8.63136e+148   
3BAB2A01E3AE7DA34432D93190A73A8C  // In=2.87611e-21     Out=3.47692e+20     
6B58BD3A32C177251484B22829697F5F  // In=1.27081e+209    Out=7.86897e-210    
9C4330C334BC628EE39AAE0DC14757C2  // In=-1.55181e-172   Out=-6.44409e+171   
DF97394397F8DF97A0460BE484A94314  // In=-3.04081e+152   Out=-3.2886e-153    
